date,region,rainfall,temperature,humidity
2021-03-15,Yogyakarta,0.0,33.6,75.3
2021-03-16,Yogyakarta,0.0,33.1,60.5
2021-03-17,Yogyakarta,12.28,28.0,91.9
2021-03-18,Yogyakarta,0.0,30.9,74.2
2021-03-19,Yogyakarta,36.68,27.9,82.1
2021-03-20,Yogyakarta,0.0,31.6,69.8
2021-03-21,Yogyakarta,39.13,27.5,87.3
2021-03-22,Yogyakarta,44.07,31.0,79.4
2021-03-23,Yogyakarta,0.0,32.5,66.0
2021-03-24,Yogyakarta,0.0,29.3,48.7
2021-03-25,Yogyakarta,0.0,34.0,83.1
2021-03-26,Yogyakarta,0.0,31.0,67.8
2021-03-27,Yogyakarta,0.0,30.2,81.1
2021-03-28,Yogyakarta,44.81,26.2,84.2
2021-03-29,Yogyakarta,22.38,26.3,79.9
2021-03-30,Yogyakarta,6.97,29.3,80.2
2021-03-31,Yogyakarta,30.68,28.5,82.3
2021-04-01,Yogyakarta,10.82,27.2,85.3
2021-04-02,Yogyakarta,30.79,25.1,71.7
2021-04-03,Yogyakarta,31.51,24.5,81.2
2021-04-04,Yogyakarta,0.0,32.4,70.6
2021-04-05,Yogyakarta,10.05,30.4,85.4
2021-04-06,Yogyakarta,0.0,29.5,67.0
2021-04-07,Yogyakarta,18.47,30.0,87.0
2021-04-08,Yogyakarta,0.0,30.6,71.2
2021-04-09,Yogyakarta,0.0,35.7,84.6
2021-04-10,Yogyakarta,6.41,29.1,81.4
2021-04-11,Yogyakarta,34.83,28.8,92.5
2021-04-12,Yogyakarta,51.95,27.2,88.8
2021-04-13,Yogyakarta,6.6,25.0,86.3
2021-04-14,Yogyakarta,19.76,31.5,91.2
2021-04-15,Yogyakarta,36.92,25.4,87.2
2021-04-16,Yogyakarta,0.0,28.9,66.3
2021-04-17,Yogyakarta,0.0,31.1,43.9
2021-04-18,Yogyakarta,0.0,33.7,65.2
2021-04-19,Yogyakarta,0.0,32.0,68.6
2021-04-20,Yogyakarta,5.25,26.8,78.5
2021-04-21,Yogyakarta,0.0,31.9,50.5
2021-04-22,Yogyakarta,0.0,29.8,53.6
2021-04-23,Yogyakarta,0.0,32.3,61.5
2021-04-24,Yogyakarta,30.89,25.3,88.1
2021-04-25,Yogyakarta,20.13,30.7,87.6
2021-04-26,Yogyakarta,25.18,31.2,83.3
2021-04-27,Yogyakarta,0.0,33.5,64.5
2021-04-28,Yogyakarta,34.29,31.1,87.4
2021-04-29,Yogyakarta,0.0,30.5,54.2
2021-04-30,Yogyakarta,33.42,29.1,79.8
2021-05-01,Yogyakarta,0.0,28.9,56.3
2021-05-02,Yogyakarta,0.0,37.7,68.8
2021-05-03,Yogyakarta,0.0,32.7,66.2
2021-05-04,Yogyakarta,3.48,29.9,82.8
2021-05-05,Yogyakarta,0.0,33.4,60.0
2021-05-06,Yogyakarta,0.0,32.6,70.5
2021-05-07,Yogyakarta,0.96,27.3,72.3
2021-05-08,Yogyakarta,4.39,31.1,87.4
2021-05-09,Yogyakarta,0.0,29.4,60.1
2021-05-10,Yogyakarta,2.93,25.7,90.7
2021-05-11,Yogyakarta,0.0,32.4,54.5
2021-05-12,Yogyakarta,0.0,34.3,73.5
2021-05-13,Yogyakarta,0.0,32.1,47.1
2021-05-14,Yogyakarta,0.0,32.4,68.1
2021-05-15,Yogyakarta,0.0,32.1,70.1
2021-05-16,Yogyakarta,0.0,32.2,56.0
2021-05-17,Yogyakarta,0.0,32.6,75.0
2021-05-18,Yogyakarta,0.0,34.5,72.1
2021-05-19,Yogyakarta,0.0,36.0,62.4
2021-05-20,Yogyakarta,0.0,31.3,76.2
2021-05-21,Yogyakarta,0.0,30.7,71.4
2021-05-22,Yogyakarta,0.0,32.9,55.8
2021-05-23,Yogyakarta,0.0,32.6,79.9
2021-05-24,Yogyakarta,2.37,31.0,85.0
2021-05-25,Yogyakarta,0.0,32.1,80.6
2021-05-26,Yogyakarta,0.0,32.3,83.3
2021-05-27,Yogyakarta,0.0,31.3,57.4
2021-05-28,Yogyakarta,0.0,27.6,64.4
2021-05-29,Yogyakarta,0.0,31.7,55.1
2021-05-30,Yogyakarta,0.0,30.3,74.0
2021-05-31,Yogyakarta,0.0,29.5,71.3
2021-06-01,Yogyakarta,8.0,23.0,85.1
2021-06-02,Yogyakarta,0.0,31.7,46.0
2021-06-03,Yogyakarta,0.0,33.1,53.8
2021-06-04,Yogyakarta,0.0,32.1,65.6
2021-06-05,Yogyakarta,0.0,31.3,66.5
2021-06-06,Yogyakarta,3.09,29.3,83.3
2021-06-07,Yogyakarta,0.0,31.2,61.5
2021-06-08,Yogyakarta,0.0,28.7,76.7
2021-06-09,Yogyakarta,0.0,33.8,58.1
2021-06-10,Yogyakarta,0.0,33.5,62.2
2021-06-11,Yogyakarta,0.0,31.6,55.9
2021-06-12,Yogyakarta,0.0,28.5,67.0
2021-06-13,Yogyakarta,0.0,32.3,72.7
2021-06-14,Yogyakarta,0.0,33.4,72.6
2021-06-15,Yogyakarta,0.0,32.0,77.9
2021-06-16,Yogyakarta,6.25,28.8,83.8
2021-06-17,Yogyakarta,10.76,25.0,78.1
2021-06-18,Yogyakarta,0.0,31.4,63.7
2021-06-19,Yogyakarta,0.0,31.2,69.5
2021-06-20,Yogyakarta,0.0,33.1,70.7
2021-06-21,Yogyakarta,0.0,31.5,54.3
2021-06-22,Yogyakarta,0.0,35.8,44.2
2021-06-23,Yogyakarta,0.0,33.3,79.3
2021-06-24,Yogyakarta,0.0,34.0,65.6
2021-06-25,Yogyakarta,0.0,32.3,58.0
2021-06-26,Yogyakarta,7.39,25.3,86.2
2021-06-27,Yogyakarta,0.0,31.8,66.8
2021-06-28,Yogyakarta,0.0,29.8,72.4
2021-06-29,Yogyakarta,0.0,32.9,63.9
2021-06-30,Yogyakarta,0.0,33.2,66.2
2021-07-01,Yogyakarta,0.0,34.7,48.0
2021-07-02,Yogyakarta,0.0,29.8,61.7
2021-07-03,Yogyakarta,0.0,29.3,67.0
2021-07-04,Yogyakarta,0.0,33.7,64.6
2021-07-05,Yogyakarta,0.0,32.3,54.0
2021-07-06,Yogyakarta,0.0,30.2,45.3
2021-07-07,Yogyakarta,0.0,33.8,58.4
2021-07-08,Yogyakarta,0.0,34.9,49.9
2021-07-09,Yogyakarta,10.62,26.9,85.8
2021-07-10,Yogyakarta,0.0,33.7,64.7
2021-07-11,Yogyakarta,0.0,32.7,60.3
2021-07-12,Yogyakarta,0.0,33.1,80.7
2021-07-13,Yogyakarta,7.91,30.0,82.0
2021-07-14,Yogyakarta,0.0,34.8,52.2
2021-07-15,Yogyakarta,0.0,31.8,65.4
2021-07-16,Yogyakarta,0.0,31.7,73.4
2021-07-17,Yogyakarta,0.0,34.0,72.2
2021-07-18,Yogyakarta,0.0,32.2,73.9
2021-07-19,Yogyakarta,0.0,32.5,57.4
2021-07-20,Yogyakarta,0.0,33.1,57.4
2021-07-21,Yogyakarta,2.53,27.4,84.9
2021-07-22,Yogyakarta,0.0,31.0,61.2
2021-07-23,Yogyakarta,4.92,30.1,95.3
2021-07-24,Yogyakarta,0.0,33.7,68.2
2021-07-25,Yogyakarta,0.0,33.0,74.9
2021-07-26,Yogyakarta,5.59,23.3,79.9
2021-07-27,Yogyakarta,13.17,25.0,67.5
2021-07-28,Yogyakarta,0.0,30.3,71.5
2021-07-29,Yogyakarta,0.0,31.9,62.2
2021-07-30,Yogyakarta,0.0,34.3,61.6
2021-07-31,Yogyakarta,0.0,29.9,68.2
2021-08-01,Yogyakarta,0.0,32.9,76.2
2021-08-02,Yogyakarta,0.0,32.9,68.7
2021-08-03,Yogyakarta,0.0,32.7,73.6
2021-08-04,Yogyakarta,0.0,34.3,67.5
2021-08-05,Yogyakarta,0.0,29.5,61.7
2021-08-06,Yogyakarta,0.0,29.0,64.8
2021-08-07,Yogyakarta,0.0,29.3,47.5
2021-08-08,Yogyakarta,0.0,30.4,52.7
2021-08-09,Yogyakarta,0.0,33.7,63.0
2021-08-10,Yogyakarta,0.0,30.3,69.3
2021-08-11,Yogyakarta,0.0,32.9,63.2
2021-08-12,Yogyakarta,0.0,33.7,81.1
2021-08-13,Yogyakarta,4.35,29.0,79.8
2021-08-14,Yogyakarta,1.55,30.5,77.7
2021-08-15,Yogyakarta,11.71,29.9,81.6
2021-08-16,Yogyakarta,0.0,31.0,76.4
2021-08-17,Yogyakarta,3.45,25.9,87.0
2021-08-18,Yogyakarta,0.0,30.3,70.6
2021-08-19,Yogyakarta,0.0,35.8,35.1
2021-08-20,Yogyakarta,0.0,32.8,66.1
2021-08-21,Yogyakarta,0.0,30.2,50.5
2021-08-22,Yogyakarta,0.0,32.2,57.1
2021-08-23,Yogyakarta,0.0,33.5,75.3
2021-08-24,Yogyakarta,0.0,33.8,62.4
2021-08-25,Yogyakarta,0.0,34.3,76.1
2021-08-26,Yogyakarta,0.0,32.3,62.6
2021-08-27,Yogyakarta,0.0,30.3,77.5
2021-08-28,Yogyakarta,0.0,33.0,48.0
2021-08-29,Yogyakarta,0.0,30.3,63.4
2021-08-30,Yogyakarta,0.0,36.9,64.3
2021-08-31,Yogyakarta,0.0,33.9,78.1
2021-09-01,Yogyakarta,8.5,27.7,84.3
2021-09-02,Yogyakarta,0.0,32.3,63.4
2021-09-03,Yogyakarta,0.0,30.8,63.1
2021-09-04,Yogyakarta,0.0,32.7,59.8
2021-09-05,Yogyakarta,0.0,29.7,66.5
2021-09-06,Yogyakarta,0.0,29.9,57.9
2021-09-07,Yogyakarta,0.0,31.6,69.6
2021-09-08,Yogyakarta,0.0,30.1,71.0
2021-09-09,Yogyakarta,0.0,31.2,56.4
2021-09-10,Yogyakarta,0.0,33.8,75.5
2021-09-11,Yogyakarta,0.0,33.9,75.9
2021-09-12,Yogyakarta,0.0,31.3,71.7
2021-09-13,Yogyakarta,0.0,30.3,72.5
2021-09-14,Yogyakarta,0.0,28.3,68.3
2021-09-15,Yogyakarta,0.0,32.1,64.9
2021-09-16,Yogyakarta,0.0,30.5,68.3
2021-09-17,Yogyakarta,0.0,34.4,65.5
2021-09-18,Yogyakarta,0.0,34.0,65.2
2021-09-19,Yogyakarta,8.1,26.0,87.9
2021-09-20,Yogyakarta,7.78,31.1,88.8
2021-09-21,Yogyakarta,0.0,29.8,63.5
2021-09-22,Yogyakarta,0.0,31.3,78.3
2021-09-23,Yogyakarta,3.89,28.0,91.3
2021-09-24,Yogyakarta,0.0,32.0,67.4
2021-09-25,Yogyakarta,0.0,30.3,59.4
2021-09-26,Yogyakarta,0.0,29.2,65.1
2021-09-27,Yogyakarta,0.0,33.9,67.7
2021-09-28,Yogyakarta,0.0,35.9,49.7
2021-09-29,Yogyakarta,0.0,32.0,68.5
2021-09-30,Yogyakarta,0.0,31.7,64.7
2021-10-01,Yogyakarta,1.5,25.0,84.9
2021-10-02,Yogyakarta,4.24,24.2,86.2
2021-10-03,Yogyakarta,0.0,29.9,55.2
2021-10-04,Yogyakarta,14.22,27.8,89.9
2021-10-05,Yogyakarta,0.0,30.3,76.1
2021-10-06,Yogyakarta,0.0,35.6,68.0
2021-10-07,Yogyakarta,0.0,32.1,74.3
2021-10-08,Yogyakarta,0.0,33.3,65.8
2021-10-09,Yogyakarta,0.0,28.0,63.1
2021-10-10,Yogyakarta,0.0,32.0,85.5
2021-10-11,Yogyakarta,0.0,30.9,54.7
2021-10-12,Yogyakarta,0.0,31.3,49.3
2021-10-13,Yogyakarta,0.0,33.0,66.4
2021-10-14,Yogyakarta,0.0,33.3,80.7
2021-10-15,Yogyakarta,5.53,29.2,78.4
2021-10-16,Yogyakarta,0.0,31.9,78.7
2021-10-17,Yogyakarta,0.94,27.5,84.4
2021-10-18,Yogyakarta,6.74,26.7,89.0
2021-10-19,Yogyakarta,0.0,31.3,74.3
2021-10-20,Yogyakarta,0.0,27.3,73.3
2021-10-21,Yogyakarta,0.0,31.2,64.8
2021-10-22,Yogyakarta,0.0,31.8,55.0
2021-10-23,Yogyakarta,0.0,30.6,81.4
2021-10-24,Yogyakarta,0.0,32.7,56.2
2021-10-25,Yogyakarta,0.0,32.4,74.4
2021-10-26,Yogyakarta,0.0,31.1,55.0
2021-10-27,Yogyakarta,0.0,34.8,68.0
2021-10-28,Yogyakarta,0.0,27.0,71.3
2021-10-29,Yogyakarta,0.0,33.6,44.2
2021-10-30,Yogyakarta,0.0,29.7,80.7
2021-10-31,Yogyakarta,0.0,31.1,66.5
2021-11-01,Yogyakarta,3.5,27.4,88.8
2021-11-02,Yogyakarta,0.0,29.5,72.9
2021-11-03,Yogyakarta,0.0,31.1,64.5
2021-11-04,Yogyakarta,0.0,32.9,82.8
2021-11-05,Yogyakarta,0.0,27.1,72.8
2021-11-06,Yogyakarta,52.08,30.1,86.2
2021-11-07,Yogyakarta,0.0,32.3,66.0
2021-11-08,Yogyakarta,0.0,32.5,67.9
2021-11-09,Yogyakarta,25.68,24.9,82.1
2021-11-10,Yogyakarta,16.0,25.0,78.0
2021-11-11,Yogyakarta,53.48,25.8,84.8
2021-11-12,Yogyakarta,14.88,25.1,84.3
2021-11-13,Yogyakarta,0.0,33.4,49.7
2021-11-14,Yogyakarta,0.0,36.1,71.6
2021-11-15,Yogyakarta,0.0,29.8,60.9
2021-11-16,Yogyakarta,59.72,25.7,87.2
2021-11-17,Yogyakarta,10.42,25.7,79.0
2021-11-18,Yogyakarta,0.0,35.4,58.3
2021-11-19,Yogyakarta,0.0,33.6,68.5
2021-11-20,Yogyakarta,61.89,28.3,83.3
2021-11-21,Yogyakarta,19.44,26.4,83.3
2021-11-22,Yogyakarta,29.31,26.8,86.3
2021-11-23,Yogyakarta,0.0,27.1,66.7
2021-11-24,Yogyakarta,20.19,27.1,85.0
2021-11-25,Yogyakarta,0.0,31.8,69.0
2021-11-26,Yogyakarta,0.0,32.8,56.6
2021-11-27,Yogyakarta,34.83,26.6,88.6
2021-11-28,Yogyakarta,7.53,26.6,77.6
2021-11-29,Yogyakarta,10.35,28.6,88.9
2021-11-30,Yogyakarta,15.25,27.7,84.5
2021-12-01,Yogyakarta,0.0,27.5,57.3
2021-12-02,Yogyakarta,33.32,27.4,81.7
2021-12-03,Yogyakarta,5.17,27.3,81.7
2021-12-04,Yogyakarta,0.0,32.8,59.0
2021-12-05,Yogyakarta,17.3,30.0,86.3
2021-12-06,Yogyakarta,0.0,29.5,69.9
2021-12-07,Yogyakarta,0.0,31.7,55.9
2021-12-08,Yogyakarta,0.0,31.8,53.0
2021-12-09,Yogyakarta,0.0,31.1,62.4
2021-12-10,Yogyakarta,42.97,26.0,79.6
2021-12-11,Yogyakarta,33.58,26.0,86.1
2021-12-12,Yogyakarta,112.03,29.7,88.4
2021-12-13,Yogyakarta,7.12,28.9,83.5
2021-12-14,Yogyakarta,0.0,36.2,74.2
2021-12-15,Yogyakarta,6.05,27.0,85.7
2021-12-16,Yogyakarta,0.0,33.0,57.3
2021-12-17,Yogyakarta,0.0,30.3,59.4
2021-12-18,Yogyakarta,8.58,27.8,74.8
2021-12-19,Yogyakarta,5.51,29.9,84.6
2021-12-20,Yogyakarta,3.48,29.3,87.6
2021-12-21,Yogyakarta,12.7,25.3,85.5
2021-12-22,Yogyakarta,13.37,30.1,92.5
2021-12-23,Yogyakarta,20.1,26.9,81.1
2021-12-24,Yogyakarta,0.0,31.8,86.6
2021-12-25,Yogyakarta,0.0,34.1,64.5
2021-12-26,Yogyakarta,0.0,30.2,48.9
2021-12-27,Yogyakarta,0.0,29.9,65.4
2021-12-28,Yogyakarta,12.99,28.5,86.0
2021-12-29,Yogyakarta,21.81,26.1,85.3
2021-12-30,Yogyakarta,6.61,26.1,80.6
2021-12-31,Yogyakarta,0.0,31.9,78.3
2022-01-01,Yogyakarta,0.0,31.8,66.7
2022-01-02,Yogyakarta,75.96,26.2,85.3
2022-01-03,Yogyakarta,0.0,32.6,72.7
2022-01-04,Yogyakarta,7.51,25.1,76.9
2022-01-05,Yogyakarta,0.0,35.9,66.1
2022-01-06,Yogyakarta,0.0,33.4,61.3
2022-01-07,Yogyakarta,0.0,31.0,55.7
2022-01-08,Yogyakarta,0.0,33.2,63.1
2022-01-09,Yogyakarta,29.45,24.8,82.2
2022-01-10,Yogyakarta,0.0,31.4,76.1
2022-01-11,Yogyakarta,5.86,27.6,84.4
2022-01-12,Yogyakarta,12.73,31.0,86.3
2022-01-13,Yogyakarta,0.0,30.8,68.0
2022-01-14,Yogyakarta,9.39,29.4,86.8
2022-01-15,Yogyakarta,0.0,32.7,79.0
2022-01-16,Yogyakarta,32.65,24.8,88.3
2022-01-17,Yogyakarta,2.52,29.8,79.8
2022-01-18,Yogyakarta,21.87,27.4,70.3
2022-01-19,Yogyakarta,0.0,30.5,67.8
2022-01-20,Yogyakarta,0.0,33.0,71.7
2022-01-21,Yogyakarta,0.0,31.7,81.2
2022-01-22,Yogyakarta,0.0,34.3,63.6
2022-01-23,Yogyakarta,21.8,26.1,80.5
2022-01-24,Yogyakarta,0.0,31.9,69.4
2022-01-25,Yogyakarta,32.04,29.1,90.1
2022-01-26,Yogyakarta,0.0,32.2,78.2
2022-01-27,Yogyakarta,36.09,31.4,93.2
2022-01-28,Yogyakarta,0.0,28.0,60.4
2022-01-29,Yogyakarta,86.49,30.4,74.8
2022-01-30,Yogyakarta,0.0,32.3,59.8
2022-01-31,Yogyakarta,0.0,33.6,60.6
2022-02-01,Yogyakarta,0.0,31.3,58.5
2022-02-02,Yogyakarta,32.27,27.0,85.4
2022-02-03,Yogyakarta,25.31,29.7,78.7
2022-02-04,Yogyakarta,31.94,30.1,93.1
2022-02-05,Yogyakarta,0.0,30.6,65.4
2022-02-06,Yogyakarta,0.0,34.5,82.9
2022-02-07,Yogyakarta,7.75,28.2,82.6
2022-02-08,Yogyakarta,0.0,36.0,60.2
2022-02-09,Yogyakarta,87.93,26.6,80.8
2022-02-10,Yogyakarta,26.38,27.8,75.8
2022-02-11,Yogyakarta,43.94,28.4,78.5
2022-02-12,Yogyakarta,3.18,27.3,91.2
2022-02-13,Yogyakarta,0.0,33.9,79.0
2022-02-14,Yogyakarta,0.0,31.6,63.4
2022-02-15,Yogyakarta,0.0,32.5,53.3
2022-02-16,Yogyakarta,0.0,30.9,65.3
2022-02-17,Yogyakarta,17.0,27.8,81.9
2022-02-18,Yogyakarta,0.0,33.4,44.2
2022-02-19,Yogyakarta,0.0,30.9,63.0
2022-02-20,Yogyakarta,8.83,27.5,84.1
2022-02-21,Yogyakarta,0.0,29.1,61.3
2022-02-22,Yogyakarta,112.66,27.5,91.4
2022-02-23,Yogyakarta,0.0,29.9,74.5
2022-02-24,Yogyakarta,0.0,30.3,58.6
2022-02-25,Yogyakarta,0.0,33.2,69.8
2022-02-26,Yogyakarta,19.6,26.8,95.4
2022-02-27,Yogyakarta,0.0,33.5,39.7
2022-02-28,Yogyakarta,0.0,28.6,65.0
2022-03-01,Yogyakarta,0.0,34.1,59.7
2022-03-02,Yogyakarta,11.35,27.4,79.3
2022-03-03,Yogyakarta,0.0,35.1,46.2
2022-03-04,Yogyakarta,0.0,32.3,77.2
2022-03-05,Yogyakarta,0.0,33.0,69.9
2022-03-06,Yogyakarta,8.51,27.6,88.3
2022-03-07,Yogyakarta,0.0,30.5,62.5
2022-03-08,Yogyakarta,0.0,28.8,81.6
2022-03-09,Yogyakarta,37.58,26.8,89.6
2022-03-10,Yogyakarta,16.93,27.5,83.0
2022-03-11,Yogyakarta,0.0,26.0,71.8
2022-03-12,Yogyakarta,0.0,32.9,67.1
2022-03-13,Yogyakarta,28.79,29.7,87.7
2022-03-14,Yogyakarta,0.0,29.2,49.4
2022-03-15,Yogyakarta,0.0,32.3,58.0
2022-03-16,Yogyakarta,4.79,27.6,84.3
2022-03-17,Yogyakarta,53.03,29.4,81.7
2022-03-18,Yogyakarta,0.0,31.9,69.9
2022-03-19,Yogyakarta,0.0,30.1,55.0
2022-03-20,Yogyakarta,32.95,31.0,92.5
2022-03-21,Yogyakarta,0.0,30.7,69.3
2022-03-22,Yogyakarta,18.95,32.5,85.2
2022-03-23,Yogyakarta,19.2,28.8,90.7
2022-03-24,Yogyakarta,0.0,37.3,57.0
2022-03-25,Yogyakarta,0.0,33.2,85.1
2022-03-26,Yogyakarta,7.29,27.1,85.6
2022-03-27,Yogyakarta,25.01,28.4,84.9
2022-03-28,Yogyakarta,0.0,34.8,65.8
2022-03-29,Yogyakarta,0.0,32.4,48.8
2022-03-30,Yogyakarta,0.0,29.4,63.0
2022-03-31,Yogyakarta,24.05,29.1,93.9
2022-04-01,Yogyakarta,0.0,33.4,80.0
2022-04-02,Yogyakarta,9.88,27.7,79.5
2022-04-03,Yogyakarta,0.0,33.7,55.5
2022-04-04,Yogyakarta,15.95,28.6,91.9
2022-04-05,Yogyakarta,56.79,30.0,86.3
2022-04-06,Yogyakarta,0.0,33.7,66.0
2022-04-07,Yogyakarta,0.0,31.7,78.2
2022-04-08,Yogyakarta,24.1,28.9,91.4
2022-04-09,Yogyakarta,0.0,29.8,56.8
2022-04-10,Yogyakarta,0.0,34.3,72.6
2022-04-11,Yogyakarta,35.4,31.0,87.9
2022-04-12,Yogyakarta,38.23,27.4,80.9
2022-04-13,Yogyakarta,18.66,27.9,76.9
2022-04-14,Yogyakarta,0.0,34.7,81.8
2022-04-15,Yogyakarta,0.0,33.3,66.9
2022-04-16,Yogyakarta,21.63,24.8,88.7
2022-04-17,Yogyakarta,8.09,31.8,82.8
2022-04-18,Yogyakarta,0.0,31.0,84.1
2022-04-19,Yogyakarta,0.0,33.2,70.9
2022-04-20,Yogyakarta,13.07,29.2,84.4
2022-04-21,Yogyakarta,0.0,29.0,61.6
2022-04-22,Yogyakarta,0.0,31.5,65.4
2022-04-23,Yogyakarta,0.0,32.4,79.5
2022-04-24,Yogyakarta,0.0,32.6,42.2
2022-04-25,Yogyakarta,0.0,34.4,78.7
2022-04-26,Yogyakarta,0.0,32.7,82.5
2022-04-27,Yogyakarta,7.98,28.5,86.4
2022-04-28,Yogyakarta,0.0,31.0,72.9
2022-04-29,Yogyakarta,0.0,35.5,78.0
2022-04-30,Yogyakarta,8.5,26.0,81.3
2022-05-01,Yogyakarta,1.98,26.4,80.6
2022-05-02,Yogyakarta,0.0,34.2,59.5
2022-05-03,Yogyakarta,0.0,32.8,78.8
2022-05-04,Yogyakarta,0.0,33.0,69.2
2022-05-05,Yogyakarta,0.0,32.0,64.8
2022-05-06,Yogyakarta,4.47,26.1,87.8
2022-05-07,Yogyakarta,0.0,34.0,57.6
2022-05-08,Yogyakarta,2.15,26.2,89.0
2022-05-09,Yogyakarta,0.0,28.0,61.6
2022-05-10,Yogyakarta,0.0,32.3,83.6
2022-05-11,Yogyakarta,5.8,31.1,86.7
2022-05-12,Yogyakarta,0.0,32.5,59.8
2022-05-13,Yogyakarta,0.0,31.7,63.6
2022-05-14,Yogyakarta,0.0,31.9,61.9
2022-05-15,Yogyakarta,4.97,26.9,83.7
2022-05-16,Yogyakarta,0.0,28.1,67.4
2022-05-17,Yogyakarta,0.0,34.8,56.2
2022-05-18,Yogyakarta,0.0,34.3,70.9
2022-05-19,Yogyakarta,0.0,28.3,51.5
2022-05-20,Yogyakarta,8.27,29.5,86.3
2022-05-21,Yogyakarta,0.0,34.1,64.6
2022-05-22,Yogyakarta,0.0,31.7,64.1
2022-05-23,Yogyakarta,0.0,30.3,68.8
2022-05-24,Yogyakarta,0.0,35.5,67.1
2022-05-25,Yogyakarta,7.16,28.2,78.3
2022-05-26,Yogyakarta,0.0,32.9,83.6
2022-05-27,Yogyakarta,2.59,29.2,78.2
2022-05-28,Yogyakarta,1.47,31.8,79.6
2022-05-29,Yogyakarta,0.0,34.0,55.4
2022-05-30,Yogyakarta,2.36,26.8,91.6
2022-05-31,Yogyakarta,3.45,25.9,83.1
2022-06-01,Yogyakarta,0.0,29.5,55.3
2022-06-02,Yogyakarta,0.0,32.0,53.7
2022-06-03,Yogyakarta,5.78,27.7,81.5
2022-06-04,Yogyakarta,0.0,32.7,67.9
2022-06-05,Yogyakarta,11.78,28.2,90.6
2022-06-06,Yogyakarta,0.0,33.1,42.6
2022-06-07,Yogyakarta,0.0,34.4,53.2
2022-06-08,Yogyakarta,0.0,32.6,61.2
2022-06-09,Yogyakarta,0.0,30.1,69.6
2022-06-10,Yogyakarta,0.0,31.5,70.0
2022-06-11,Yogyakarta,0.0,32.5,63.7
2022-06-12,Yogyakarta,0.0,31.0,59.4
2022-06-13,Yogyakarta,0.0,28.4,72.9
2022-06-14,Yogyakarta,0.0,33.3,91.9
2022-06-15,Yogyakarta,0.0,33.5,67.8
2022-06-16,Yogyakarta,0.0,32.5,85.3
2022-06-17,Yogyakarta,0.0,30.2,60.6
2022-06-18,Yogyakarta,0.0,31.5,49.0
2022-06-19,Yogyakarta,0.0,36.9,59.3
2022-06-20,Yogyakarta,1.45,27.4,79.0
2022-06-21,Yogyakarta,0.0,34.3,78.4
2022-06-22,Yogyakarta,0.0,28.5,74.2
2022-06-23,Yogyakarta,0.0,32.7,57.2
2022-06-24,Yogyakarta,0.0,32.5,51.1
2022-06-25,Yogyakarta,0.0,32.8,62.1
2022-06-26,Yogyakarta,0.0,32.5,65.1
2022-06-27,Yogyakarta,0.0,33.5,60.2
2022-06-28,Yogyakarta,0.0,33.0,73.0
2022-06-29,Yogyakarta,8.85,30.3,83.2
2022-06-30,Yogyakarta,0.0,33.3,76.2
2022-07-01,Yogyakarta,0.0,32.2,57.9
2022-07-02,Yogyakarta,0.0,34.7,54.3
2022-07-03,Yogyakarta,0.0,30.8,79.5
2022-07-04,Yogyakarta,0.0,33.3,64.5
2022-07-05,Yogyakarta,0.0,31.1,52.2
2022-07-06,Yogyakarta,0.0,31.3,59.5
2022-07-07,Yogyakarta,0.0,28.2,80.1
2022-07-08,Yogyakarta,2.53,28.5,71.6
2022-07-09,Yogyakarta,27.42,24.1,77.5
2022-07-10,Yogyakarta,0.0,31.7,65.4
2022-07-11,Yogyakarta,8.52,25.8,89.0
2022-07-12,Yogyakarta,0.0,33.7,49.9
2022-07-13,Yogyakarta,0.0,29.6,62.7
2022-07-14,Yogyakarta,0.0,28.8,63.2
2022-07-15,Yogyakarta,0.0,33.6,54.3
2022-07-16,Yogyakarta,0.0,33.6,79.5
2022-07-17,Yogyakarta,0.0,29.7,69.9
2022-07-18,Yogyakarta,6.74,29.9,86.6
2022-07-19,Yogyakarta,0.0,32.9,52.4
2022-07-20,Yogyakarta,2.56,31.3,85.9
2022-07-21,Yogyakarta,0.0,32.5,57.4
2022-07-22,Yogyakarta,0.0,32.6,68.4
2022-07-23,Yogyakarta,0.0,33.0,45.6
2022-07-24,Yogyakarta,0.0,35.9,86.5
2022-07-25,Yogyakarta,0.0,30.9,78.8
2022-07-26,Yogyakarta,0.0,33.7,45.9
2022-07-27,Yogyakarta,0.0,32.3,67.2
2022-07-28,Yogyakarta,0.0,33.2,54.1
2022-07-29,Yogyakarta,0.0,36.7,61.2
2022-07-30,Yogyakarta,0.0,29.8,55.8
2022-07-31,Yogyakarta,1.23,30.2,82.0
2022-08-01,Yogyakarta,0.0,30.9,63.1
2022-08-02,Yogyakarta,0.0,34.0,68.0
2022-08-03,Yogyakarta,0.0,30.6,60.8
2022-08-04,Yogyakarta,0.0,32.0,65.2
2022-08-05,Yogyakarta,4.83,25.7,86.6
2022-08-06,Yogyakarta,0.0,34.7,48.4
2022-08-07,Yogyakarta,0.0,31.5,56.5
2022-08-08,Yogyakarta,0.0,34.8,62.8
2022-08-09,Yogyakarta,0.0,32.4,78.2
2022-08-10,Yogyakarta,2.07,29.7,91.8
2022-08-11,Yogyakarta,0.0,37.4,82.8
2022-08-12,Yogyakarta,0.0,31.6,64.3
2022-08-13,Yogyakarta,0.0,30.5,53.3
